'CanonicalRoots.Cox.multiplicity' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.Cox.group_order' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.environment_ring_identity' depends on axioms: [propext]
'CanonicalRoots.Cox.fermat_denominator' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.Cox.fermat_coordinate_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.Cox.product_sum_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.Cox.exponent_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.intProduct_nil' depends on axioms: [propext]
'CanonicalRoots.intProduct_cons' depends on axioms: [propext]
'CanonicalRoots.intProduct_pos' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.coordinate_le_product' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.cofactorSum_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.cofactor_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.completion_step' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.next_defect_positive' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.next_coordinate_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.last_coordinate' depends on axioms: [propext, Quot.sound]
'CanonicalRoots.higherSearch_equation' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.enumerateHigherCandidates_equation' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.compatible_lower' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.higherSearch_complete' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.enumerateHigherCandidates_complete' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.higherSearch_compatible' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.compatible_coprime_pref' depends on axioms: [propext, Quot.sound]
'CanonicalRoots.compatible_pairwise' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.compatible_of_conditions' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.compatible_empty_iff' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.enumerateHigherCandidates_iff' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.freeRationalDegree_c' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.freeRationalDegree_x' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rationalDegree_c' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rationalDegree_x' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rationalDegree_omega' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.root_degree_positive' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.root_multiples_injective' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.root_eq_top_of_degrees' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.degree_certificate' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.example_generator_degrees' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.example_root_is_actual_ambient' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.example_signature_admissible' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.example_is_canonical_root' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.example_isolated' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.ambientPiece_mul' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootModule_mul' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootModule_algebraMap' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.fermat_pderiv' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.fermat_isolated' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.Certificates.ternary_1_entire_list' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.Certificates.ternary_2_entire_list' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.Certificates.ternary_3_entire_list' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.Certificates.ternary_4_entire_list' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.Certificates.ternary_5_entire_list' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.Certificates.ternary_6_entire_list' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.Certificates.higher_4_1_entire_list' depends on axioms: [propext]
'CanonicalRoots.Certificates.higher_4_5_entire_list' depends on axioms: [propext]
'CanonicalRoots.Certificates.higher_4_25_entire_list' depends on axioms: [propext]
'CanonicalRoots.Certificates.higher_5_1_entire_list' depends on axioms: [propext]
'CanonicalRoots.example_root_equiv' depends on axioms: [propext, Classical.choice, Quot.sound]
CanonicalRoots.enumerateTernaryCandidates_iff (a : ℕ) (ha : 1 ≤ a) (e : CanonicalRoots.TernaryCandidate) :
  e ∈ CanonicalRoots.enumerateTernaryCandidates a ↔ CanonicalRoots.ArithmeticTernary a e
CanonicalRoots.enumerateHigherCandidates_iff (n a : ℕ) (ha : 0 < a) (ps : List ℕ) :
  ps ∈ CanonicalRoots.enumerateHigherCandidates n a ↔ CanonicalRoots.ArithmeticHigher n a ps
structure CanonicalRoots.Target (n a : ℕ) : Type
number of parameters: 2
fields:
  CanonicalRoots.Target.dimension_input : 3 ≤ n
  CanonicalRoots.Target.parameter_input : 1 ≤ a
  CanonicalRoots.Target.signature : Fin n → ℕ
  CanonicalRoots.Target.admissible : CanonicalRoots.AdmissibleSignature self.signature
  CanonicalRoots.Target.tau : CanonicalRoots.DegreeGroup self.signature
  CanonicalRoots.Target.root_equation : CanonicalRoots.IsCanonicalRoot self.signature a self.tau
  CanonicalRoots.Target.presentation : CanonicalRoots.RootHypersurfacePresentation self.signature self.tau
constructor:
  CanonicalRoots.Target.mk {n a : ℕ} (dimension_input : 3 ≤ n) (parameter_input : 1 ≤ a) (signature : Fin n → ℕ)
    (admissible : CanonicalRoots.AdmissibleSignature signature) (tau : CanonicalRoots.DegreeGroup signature)
    (root_equation : CanonicalRoots.IsCanonicalRoot signature a tau)
    (presentation : CanonicalRoots.RootHypersurfacePresentation signature tau) : CanonicalRoots.Target n a
structure CanonicalRoots.RootHypersurfacePresentation {n : ℕ} (p : Fin n → ℕ) (τ : CanonicalRoots.DegreeGroup p) : Type
number of parameters: 3
fields:
  CanonicalRoots.RootHypersurfacePresentation.weights : Fin n → ℕ
  CanonicalRoots.RootHypersurfacePresentation.weights_pos : ∀ (i : Fin n), 0 < self.weights i
  CanonicalRoots.RootHypersurfacePresentation.relationDegree : ℕ
  CanonicalRoots.RootHypersurfacePresentation.relationDegree_pos : 0 < self.relationDegree
  CanonicalRoots.RootHypersurfacePresentation.polynomial : MvPolynomial (Fin n) ℂ
  CanonicalRoots.RootHypersurfacePresentation.polynomial_ne_zero : self.polynomial ≠ 0
  CanonicalRoots.RootHypersurfacePresentation.homogeneous : MvPolynomial.IsWeightedHomogeneous self.weights
      self.polynomial self.relationDegree
  CanonicalRoots.RootHypersurfacePresentation.no_constant_or_linear : CanonicalRoots.HasNoConstantOrLinear
      self.polynomial
  CanonicalRoots.RootHypersurfacePresentation.isolated : CanonicalRoots.IsolatedAtOrigin self.polynomial
  CanonicalRoots.RootHypersurfacePresentation.graded_equiv : CanonicalRoots.GradedAlgEquiv
      (CanonicalRoots.presentedPiece self.polynomial self.weights) (CanonicalRoots.rootPiece p τ)
constructor:
  CanonicalRoots.RootHypersurfacePresentation.mk {n : ℕ} {p : Fin n → ℕ} {τ : CanonicalRoots.DegreeGroup p}
    (weights : Fin n → ℕ) (weights_pos : ∀ (i : Fin n), 0 < weights i) (relationDegree : ℕ)
    (relationDegree_pos : 0 < relationDegree) (polynomial : MvPolynomial (Fin n) ℂ)
    (polynomial_ne_zero : polynomial ≠ 0)
    (homogeneous : MvPolynomial.IsWeightedHomogeneous weights polynomial relationDegree)
    (no_constant_or_linear : CanonicalRoots.HasNoConstantOrLinear polynomial)
    (isolated : CanonicalRoots.IsolatedAtOrigin polynomial)
    (graded_equiv :
      CanonicalRoots.GradedAlgEquiv (CanonicalRoots.presentedPiece polynomial weights) (CanonicalRoots.rootPiece p τ)) :
    CanonicalRoots.RootHypersurfacePresentation p τ
def CanonicalRoots.IsCanonicalRoot : {n : ℕ} → (p : Fin n → ℕ) → ℕ → CanonicalRoots.DegreeGroup p → Prop :=
fun {n} p a τ => a • τ = CanonicalRoots.omegaDegree p
@[reducible] def CanonicalRoots.RootRing : {n : ℕ} →
  (p : Fin n → ℕ) → CanonicalRoots.DegreeGroup p → Subalgebra ℂ (CanonicalRoots.AmbientRing p) :=
fun {n} p τ => CanonicalRoots.rootSubalgebra p τ
def CanonicalRoots.rootModule : {n : ℕ} →
  (p : Fin n → ℕ) → CanonicalRoots.DegreeGroup p → Submodule ℂ (CanonicalRoots.AmbientRing p) :=
fun {n} p τ => ⨆ m, CanonicalRoots.ambientPiece p (m • τ)
def CanonicalRoots.IsolatedAtOrigin : {n : ℕ} → MvPolynomial (Fin n) ℂ → Prop :=
fun {n} f => ∀ (z : Fin n → ℂ), (∀ (i : Fin n), (MvPolynomial.eval z) ((MvPolynomial.pderiv i) f) = 0) ↔ z = 0
structure CanonicalRoots.GradedAlgEquiv.{u_1, u_2} {A : Type u_1} {B : Type u_2} [CommRing A] [CommRing B] [Algebra ℂ A]
  [Algebra ℂ B] (s : ℕ → Submodule ℂ A) (t : ℕ → Submodule ℂ B) : Type (max u_1 u_2)
number of parameters: 8
parents:
  CanonicalRoots.GradedAlgEquiv.toAlgEquiv : A ≃ₐ[ℂ] B
fields:
  Equiv.toFun : A → B
  Equiv.invFun : B → A
  Equiv.left_inv : Function.LeftInverse self.invFun self.toFun := by
    intro;
      first
      | rfl
      | ext <;> rfl
  Equiv.right_inv : Function.RightInverse self.invFun self.toFun := by
    intro;
      first
      | rfl
      | ext <;> rfl
  MulHom.map_mul' : ∀ (x y : A), self.toFun (x * y) = self.toFun x * self.toFun y
  AddHom.map_add' : ∀ (x y : A), self.toFun (x + y) = self.toFun x + self.toFun y
  AlgEquiv.commutes' : ∀ (r : ℂ), self.toFun ((algebraMap ℂ A) r) = (algebraMap ℂ B) r
  CanonicalRoots.GradedAlgEquiv.preserves : ∀ (m : ℕ) (x : A), x ∈ s m ↔ self.toAlgEquiv x ∈ t m
constructor:
  CanonicalRoots.GradedAlgEquiv.mk.{u_1, u_2} {A : Type u_1} {B : Type u_2} [CommRing A] [CommRing B] [Algebra ℂ A]
    [Algebra ℂ B] {s : ℕ → Submodule ℂ A} {t : ℕ → Submodule ℂ B} (toAlgEquiv : A ≃ₐ[ℂ] B)
    (preserves : ∀ (m : ℕ) (x : A), x ∈ s m ↔ toAlgEquiv x ∈ t m) : CanonicalRoots.GradedAlgEquiv s t
field notation resolution order:
  CanonicalRoots.GradedAlgEquiv, AlgEquiv, Equiv, MulEquiv, AddEquiv, RingEquiv, MulHom, AddHom
'CanonicalRoots.relationMap_eq_sum' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.degreeRelations_eq_range' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.degree_eq_iff' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.normalDegree_expression' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.normalDegree_eq_iff' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.degree_normal_exists' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.bounded_residue_unique' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.degree_normal_unique' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.nsmul_normalDegree' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.omega_normalDegree' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.canonicalRoot_normal_iff' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.canonicalRoot_coprime' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.degree_nsmul_injective' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.canonicalRoot_unique' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.freeNumerator_c' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.freeNumerator_x' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.numeratorDegree_c' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.numeratorDegree_x' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.numeratorDegree_omega' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.denominator_omega' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.canonicalRoot_index_dvd' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.canonicalRoot_of_index' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.signature_dvd_lcm' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.signature_lcm_pos' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.canonicalRoot_coprime_lcm' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.canonicalRoot_exists_iff' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.canonicalRoot_denominator' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.monomial_weight_root' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.homogeneous_root_iff' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.ambientPiece_eq_presentedPiece' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.productWeights_mul' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.productWeights_pos' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.signature_dvd_other_weight' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.signature_coprime_weight' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.coprime_torsion_sum' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.productWeights_div' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.higher_generator_degrees' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.higher_root_eq_top' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.product_defect_coprime' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.higher_root_exists_unique' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.product_defect_admissible' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.fermat_product_homogeneous' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.fermat_ne_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.fermat_no_constant_or_linear' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.higher_root_realization' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootGradedAmbientEquiv' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.example_root_graded_equiv' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.higherRootGradedEquiv' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.higherRootPresentation' depends on axioms: [propext, Classical.choice, Quot.sound]
CanonicalRoots.canonicalRoot_exists_iff {n a : ℕ} (p : Fin n → ℕ) (hp : ∀ (i : Fin n), 0 < p i) :
  (∃ τ, CanonicalRoots.IsCanonicalRoot p a τ) ↔
    ↑a ∣ CanonicalRoots.signatureIndex p ∧ a.Coprime (CanonicalRoots.signatureLcm p)
CanonicalRoots.canonicalRoot_unique {n a : ℕ} (p : Fin n → ℕ) (hp : ∀ (i : Fin n), 0 < p i) (ha : 0 < a)
  (τ σ : CanonicalRoots.DegreeGroup p) (hτ : CanonicalRoots.IsCanonicalRoot p a τ)
  (hσ : CanonicalRoots.IsCanonicalRoot p a σ) : τ = σ
CanonicalRoots.higher_root_realization {n a : ℕ} (hn : 0 < n) (p : Fin n → ℕ) (hp : ∀ (i : Fin n), 2 ≤ p i) (ha : 0 < a)
  (hcop : Pairwise fun i j => (p i).Coprime (p j))
  (hdefect : ↑(∏ j, p j) - ∑ i, ↑(CanonicalRoots.productWeights p i) = ↑a) :
  ∃ τ,
    CanonicalRoots.IsCanonicalRoot p a τ ∧
      CanonicalRoots.AdmissibleSignature p ∧ Nonempty (CanonicalRoots.RootHypersurfacePresentation p τ)
CanonicalRoots.higherRootGradedEquiv {n a : ℕ} (p : Fin n → ℕ) (hp : ∀ (i : Fin n), 2 ≤ p i) (ha : 0 < a)
  (hcop : Pairwise fun i j => (p i).Coprime (p j))
  (hdefect : ↑(∏ j, p j) - ∑ i, ↑(CanonicalRoots.productWeights p i) = ↑a) (τ : CanonicalRoots.DegreeGroup p)
  (hτ : CanonicalRoots.IsCanonicalRoot p a τ) :
  CanonicalRoots.GradedAlgEquiv (CanonicalRoots.rootPiece p τ)
    (CanonicalRoots.presentedPiece (CanonicalRoots.fermat p) (CanonicalRoots.productWeights p))
'CanonicalRoots.regroup_linearCombination_bijective' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.regroupBasis' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.regroupBasis_apply' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.powerExponent' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.powerSubstitution' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.powerSubstitution_monomial' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootPower_mem' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootPowerGenerator' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootPowerHom' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootPowerHom_comp_val' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootPowerHom_monomial' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootPowerHom_mul_box' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootPolynomialBasis' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootPolynomialBasis_apply' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootBoxZero' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootPowerHom_injective' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootPowerGenerator_algebraicIndependent' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootPowerSubalgebra' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootPowerSubalgebra_eq_adjoin' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootPowerSubalgebraEquiv' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootFiniteFreeBasis' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootFiniteFreeBasis_apply' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootFiniteFreeBasis_homogeneous' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.root_finite_over_powerSubalgebra' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.root_free_over_powerSubalgebra' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.canonicalRootScale' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.canonicalRootScale_pos' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.canonicalPowerSubalgebra' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.canonicalPowerSubalgebraEquiv' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.canonicalRootFiniteFreeBasis' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.canonicalRoot_finite' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.canonicalRoot_free' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.canonicalRootFiniteFreeBasis_homogeneous' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.canonicalRootFiniteFreeBasis_degree_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.canonicalRoot_finiteType' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.canonicalRoot_noetherian' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.RootBoxPieceIndex' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootPiece_eq_span_box' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootBoxPieceBasis' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootPiece_finrank_box' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.WeightedCompositions' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.weightedCompositionsEquiv' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.weightedCompositionCount' depends on axioms: [propext]
'CanonicalRoots.weightedCompositions_card' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootBoxPieceIndexEquivSigma' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootPiece_finrank_box_sum' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootHilbertSeries' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootBoxNumerator' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.invOneSubPow_coeff' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.weightedCompositionCount_coeff' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootHilbertSeries_eq_box' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootHilbertSeries_mul_denominator' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.canonicalRootHilbertSeries_mul_denominator' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootBoxValue' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootBoxValue_map' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootHilbertRationalValue' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootHilbertRational' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootBoxValue_reciprocal' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootHilbertRationalValue_reciprocal' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootHilbertSeries_eq_rational' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.canonicalRootHilbertSeries_eq_rational' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.canonicalRootHilbertRational_reciprocal' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootPower_homogeneous' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootPowerGenerator_homogeneous' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootCarry_lower_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootCarry_eventually_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.normalHilbertCoefficient_pos' depends on axioms: [propext, Quot.sound]
'CanonicalRoots.rootPiece_eventually_finrank_pos' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.rootPiece_eventually_ne_bot' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.weight_dvd_of_weights_dvd' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.weightedPiece_eq_bot_of_not_dvd' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.presentedPiece_eq_bot_of_not_dvd' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.GradedAlgEquiv.piece_eq_bot_iff' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.RootHypersurfacePresentation.weights_common_divisor_eq_one' depends on axioms: [propext,
 Classical.choice,
 Quot.sound]
'CanonicalRoots.RootHypersurfacePresentation.weights_gcd_eq_one' depends on axioms: [propext,
 Classical.choice,
 Quot.sound]
'CanonicalRoots.weightedComponent_mul_homogeneous' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.weightedPiece_finite' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.weightedQuotientMap' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.weightedQuotientMap_surjective' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.presentedPiece_finite' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.weightedMultiply' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.weightedMultiply_injective' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.weightedQuotientMap_ker' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.weightedQuotientMap_injective_below' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.presentedPiece_finrank_add' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.WeightedExponentIndex' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.weightedPolynomialPieceBasis' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.weightedPolynomialPiece_finrank' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.weightedAntidiagonal' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.mem_weightedAntidiagonal' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.weightedExponentEquivAntidiagonal' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.weightedPolynomialHilbertSeries' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.weightedGeometricSeries' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.weightedGeometricSeries_coeff' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.weightedPolynomialHilbertSeries_eq_geometric' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.weightedPolynomialHilbertSeries_mul_denominator' depends on axioms: [propext,
 Classical.choice,
 Quot.sound]
'CanonicalRoots.presentedHilbertSeries' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.presentedHilbertSeries_eq' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.presentedHilbertSeries_mul_denominator' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.GradedAlgEquiv.pieceEquiv' depends on axioms: [propext, Classical.choice, Quot.sound]
'CanonicalRoots.RootHypersurfacePresentation.hilbertSeries_eq' depends on axioms: [propext,
 Classical.choice,
 Quot.sound]
